"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"5 Series",2017,"South America","White","Petrol","Automatic",4.8,48572,71643,4794,"Low"
"5 Series",2014,"Asia","Grey","Petrol","Manual",2.6,153835,42616,2523,"Low"
"5 Series",2019,"Middle East","Grey","Electric","Manual",1.6,109779,54522,5822,"Low"
"5 Series",2019,"Asia","White","Electric","Manual",2,190027,48497,8416,"High"
"7 Series",2015,"South America","Black","Hybrid","Manual",2.3,106238,73376,1726,"Low"
"X5",2011,"Middle East","Silver","Electric","Automatic",3.7,160956,50404,6916,"Low"
"X5",2017,"Europe","Red","Diesel","Manual",2.1,164192,60081,657,"Low"
"M3",2018,"South America","Blue","Petrol","Manual",2.8,131708,83829,112,"Low"
"5 Series",2012,"North America","Silver","Electric","Manual",4.3,29911,58509,2614,"Low"
"X5",2022,"North America","Grey","Hybrid","Manual",1.9,94615,81038,8172,"High"
"X3",2024,"Middle East","Black","Petrol","Automatic",1.8,88797,61620,6021,"Low"
"7 Series",2015,"Europe","Red","Hybrid","Automatic",3.4,61636,83336,8753,"High"
"i8",2015,"Asia","Grey","Petrol","Automatic",3.9,130951,166405,244,"Low"
"7 Series",2011,"Europe","White","Electric","Manual",4.7,8782,81122,3732,"Low"
"M5",2019,"Middle East","White","Electric","Automatic",3.8,55724,143428,2959,"Low"
"X6",2017,"Europe","White","Electric","Automatic",4.8,148404,81910,6347,"Low"
"i8",2014,"North America","White","Electric","Automatic",2.4,142070,150793,3206,"Low"
"i3",2020,"North America","Grey","Diesel","Automatic",2.7,6419,65358,918,"Low"
"5 Series",2020,"Europe","Blue","Electric","Automatic",4.4,67406,75259,1293,"Low"
"X1",2017,"North America","Red","Electric","Automatic",4.3,120533,41697,8595,"High"
"M3",2023,"Asia","Black","Hybrid","Automatic",3.8,105695,108930,7240,"High"
"X5",2022,"Africa","Black","Petrol","Manual",3.3,100933,87407,1031,"Low"
"X6",2023,"Middle East","Silver","Diesel","Manual",1.6,52581,94992,7400,"High"
"X5",2017,"North America","Grey","Petrol","Automatic",2.5,146798,63820,8850,"High"
"i8",2024,"North America","Black","Electric","Manual",2.1,29600,230540,5924,"Low"
"M3",2021,"North America","Silver","Petrol","Automatic",1.7,77244,94276,5337,"Low"
"i8",2012,"Africa","Grey","Electric","Automatic",4.2,19082,158092,499,"Low"
"X1",2014,"Europe","Blue","Petrol","Automatic",2,174555,19544,8335,"High"
"5 Series",2016,"Africa","Silver","Electric","Automatic",2.8,195888,44411,1004,"Low"
"X3",2014,"South America","Grey","Electric","Automatic",4.9,48194,58681,3787,"Low"
"5 Series",2015,"Africa","White","Diesel","Automatic",2.9,124572,49543,5427,"Low"
"X1",2011,"North America","Blue","Electric","Automatic",2,192887,12461,9799,"High"
"7 Series",2017,"North America","Black","Electric","Manual",3.9,167946,82205,5396,"Low"
"i8",2014,"Middle East","White","Petrol","Manual",4.3,167675,157732,449,"Low"
"3 Series",2015,"Asia","Black","Hybrid","Manual",2.5,163180,31182,1548,"Low"
"M3",2010,"Africa","Blue","Electric","Automatic",4.3,36534,72847,2507,"Low"
"i8",2019,"Asia","White","Petrol","Manual",2.5,132714,187229,4844,"Low"
"5 Series",2011,"Middle East","Grey","Diesel","Manual",3.9,145539,42446,8064,"High"
"X6",2020,"Middle East","Red","Electric","Manual",1.9,190751,72925,9552,"High"
"X3",2013,"North America","Blue","Diesel","Manual",3,151987,36551,4493,"Low"
"3 Series",2020,"Africa","Silver","Diesel","Automatic",3.3,182077,43292,2355,"Low"
"M3",2018,"Africa","Black","Hybrid","Manual",4,113704,91630,2120,"Low"
"X6",2015,"Asia","Black","Diesel","Manual",3.8,154833,69767,7787,"High"
"X6",2017,"South America","Grey","Hybrid","Manual",4.5,153488,79901,3610,"Low"
"X1",2011,"Middle East","Red","Petrol","Automatic",2.1,77444,24506,8851,"High"
"i8",2019,"Middle East","Red","Petrol","Automatic",3.8,77127,199287,1693,"Low"
"X1",2024,"Africa","Black","Hybrid","Automatic",1.9,6140,53386,725,"Low"
"7 Series",2014,"South America","Silver","Diesel","Manual",3.2,99709,75029,9035,"High"
"i3",2021,"Africa","Red","Petrol","Manual",3.3,190183,52232,9409,"High"
"i3",2021,"North America","Grey","Electric","Manual",1.6,76525,55098,4230,"Low"
"5 Series",2022,"South America","Red","Diesel","Automatic",1.7,62788,67221,5212,"Low"
"M5",2010,"South America","White","Petrol","Manual",4.4,177232,89277,1964,"Low"
"3 Series",2013,"Europe","White","Hybrid","Automatic",2.5,181734,25327,8803,"High"
"M3",2019,"Africa","Silver","Diesel","Automatic",2.7,96294,90371,392,"Low"
"3 Series",2010,"South America","Silver","Electric","Manual",3.7,190185,24482,1157,"Low"
"X6",2020,"Asia","White","Electric","Manual",2.3,99290,84071,5876,"Low"
"X5",2020,"Middle East","Red","Petrol","Automatic",2.2,18207,84179,5715,"Low"
"X5",2018,"Africa","White","Electric","Automatic",3,172934,66707,4229,"Low"
"3 Series",2011,"Middle East","Blue","Electric","Manual",1.7,51029,30397,105,"Low"
"3 Series",2016,"North America","Blue","Electric","Automatic",4.7,104625,50038,7493,"High"
"5 Series",2012,"North America","Grey","Diesel","Automatic",4.8,83031,55697,1278,"Low"
"3 Series",2023,"Middle East","Black","Hybrid","Automatic",3.1,176042,48896,4363,"Low"
"3 Series",2011,"South America","Silver","Diesel","Manual",2.2,24208,35579,9045,"High"
"M5",2022,"North America","White","Hybrid","Automatic",3.1,134598,147040,5546,"Low"
"i3",2013,"Middle East","Black","Diesel","Automatic",1.8,72175,38532,7395,"High"
"7 Series",2016,"Middle East","White","Electric","Automatic",2.9,42448,86255,4051,"Low"
"i3",2016,"Asia","Grey","Diesel","Manual",1.8,133395,39160,5778,"Low"
"i8",2018,"Europe","Red","Diesel","Manual",4,3546,200645,7038,"High"
"i8",2021,"South America","Silver","Petrol","Automatic",2.5,164297,198070,1941,"Low"
"i8",2022,"Africa","Red","Electric","Automatic",3.3,197573,205743,1035,"Low"
"i8",2012,"Europe","White","Hybrid","Automatic",1.5,81140,138386,3684,"Low"
"i3",2016,"South America","Black","Electric","Automatic",3.3,185336,41466,6436,"Low"
"X1",2015,"Africa","Blue","Diesel","Manual",1.5,192647,16985,6258,"Low"
"i3",2019,"Middle East","White","Hybrid","Manual",4.7,158970,57853,6050,"Low"
"M3",2016,"Middle East","White","Petrol","Manual",3.3,78891,84611,5148,"Low"
"X5",2016,"South America","Grey","Petrol","Manual",1.9,148797,57620,6406,"Low"
"M3",2019,"Europe","Silver","Petrol","Manual",2.7,4203,99580,2859,"Low"
"5 Series",2014,"Europe","Red","Petrol","Manual",1.7,67922,46708,5618,"Low"
"M5",2018,"North America","Grey","Petrol","Manual",3.4,185426,123457,1462,"Low"
"7 Series",2016,"Africa","Silver","Petrol","Automatic",1.9,158485,69652,3065,"Low"
"M3",2016,"Europe","Blue","Petrol","Automatic",3.2,39323,88068,7402,"High"
"i8",2021,"Europe","Grey","Petrol","Manual",2.6,195232,195477,8923,"High"
"5 Series",2023,"Africa","Grey","Petrol","Manual",4.2,124165,76084,6788,"Low"
"M3",2012,"Asia","Black","Electric","Automatic",3.2,180107,59989,8901,"High"
"X3",2010,"Africa","Black","Electric","Manual",4.5,193632,33137,2743,"Low"
"X1",2023,"North America","Silver","Hybrid","Automatic",4.8,54065,61344,6656,"Low"
"X3",2023,"Asia","Red","Petrol","Manual",4.9,115576,72192,7587,"High"
"3 Series",2014,"Middle East","Silver","Diesel","Automatic",2.4,121825,32818,2515,"Low"
"X6",2017,"Asia","Grey","Electric","Automatic",4.2,163900,77360,4309,"Low"
"M5",2014,"North America","White","Hybrid","Automatic",3,170059,102994,5357,"Low"
"i8",2019,"South America","White","Diesel","Automatic",3,28324,200168,1137,"Low"
"3 Series",2012,"North America","White","Electric","Automatic",4.5,195955,31904,7434,"High"
"M5",2018,"Asia","Red","Petrol","Automatic",2,105699,124430,2038,"Low"
"M5",2011,"North America","White","Petrol","Manual",3.2,113529,94647,6283,"Low"
"i3",2024,"Middle East","Red","Electric","Manual",3.6,8035,78696,7832,"High"
"7 Series",2012,"Europe","Red","Petrol","Automatic",1.7,83174,62183,6158,"Low"
"X6",2021,"Africa","Silver","Electric","Automatic",4.5,110140,97236,7398,"High"
"X3",2013,"Europe","Black","Diesel","Automatic",2.6,81755,41574,9782,"High"
"X1",2019,"South America","Red","Electric","Automatic",3.8,174578,37292,5843,"Low"
"X3",2010,"Asia","White","Hybrid","Manual",4.7,335,53466,7863,"High"
"i3",2020,"North America","Black","Electric","Automatic",4,137653,58735,8019,"High"
"M3",2013,"Europe","White","Hybrid","Manual",4.6,134210,75079,5521,"Low"
"X1",2013,"South America","Black","Diesel","Manual",1.7,2517,33498,6905,"Low"
"X3",2018,"Europe","Red","Electric","Automatic",3.2,158777,48122,8425,"High"
"i8",2017,"South America","Black","Diesel","Manual",3.5,65328,184967,5759,"Low"
"i8",2011,"Africa","Red","Hybrid","Manual",3.9,46675,146832,5566,"Low"
"X1",2022,"Asia","Red","Petrol","Automatic",1.9,10435,49456,1137,"Low"
"X6",2016,"Middle East","Grey","Diesel","Automatic",3.8,29020,85598,9019,"High"
"5 Series",2015,"Europe","Silver","Hybrid","Manual",2,191516,38348,8128,"High"
"X1",2016,"Europe","Blue","Hybrid","Automatic",1.7,180365,20964,6430,"Low"
"M3",2020,"Asia","White","Diesel","Automatic",3.1,134528,92047,9143,"High"
"X1",2013,"Africa","Blue","Petrol","Automatic",3.6,195792,23671,9110,"High"
"5 Series",2023,"Europe","Blue","Diesel","Manual",4.9,9486,91051,5941,"Low"
"X6",2023,"Africa","White","Diesel","Automatic",3.9,77912,103959,1158,"Low"
"M5",2014,"Europe","Red","Petrol","Manual",3.6,66828,116317,9922,"High"
"i3",2015,"Europe","Grey","Hybrid","Automatic",2.3,70167,45733,9462,"High"
"M5",2018,"Asia","Blue","Hybrid","Manual",2,76170,127383,7568,"High"
"M5",2011,"North America","Black","Petrol","Manual",3.6,95716,98428,8767,"High"
"X5",2020,"Asia","Silver","Diesel","Automatic",2.3,46781,81822,4784,"Low"
"3 Series",2018,"Africa","Red","Diesel","Automatic",4,38936,57106,2274,"Low"
"3 Series",2019,"Middle East","Blue","Petrol","Automatic",1.9,160872,36413,1822,"Low"
"X3",2010,"South America","Red","Petrol","Manual",2.7,5535,42946,1347,"Low"
"7 Series",2013,"Africa","White","Petrol","Manual",4.2,5184,85982,3482,"Low"
"M5",2021,"Africa","Red","Petrol","Automatic",4.4,31400,158860,6204,"Low"
"M3",2014,"Asia","Silver","Electric","Manual",2.7,145866,67913,6945,"Low"
"M5",2018,"South America","Black","Diesel","Manual",2.2,103445,125656,1238,"Low"
"i8",2024,"Middle East","Red","Petrol","Manual",4.9,138880,233612,6858,"Low"
"5 Series",2015,"Europe","Silver","Petrol","Automatic",4.2,95247,58975,2200,"Low"
"X5",2013,"Europe","White","Electric","Manual",4.3,10127,74487,6723,"Low"
"i8",2011,"South America","Red","Petrol","Manual",2.3,114020,132098,9796,"High"
"5 Series",2014,"Asia","Grey","Electric","Manual",3,53475,54652,7369,"High"
"5 Series",2017,"Asia","Grey","Electric","Manual",1.7,175709,43429,6153,"Low"
"5 Series",2017,"North America","Black","Diesel","Manual",1.9,71420,54858,4775,"Low"
"i8",2015,"Europe","White","Electric","Manual",2.3,19195,169580,1376,"Low"
"X3",2020,"South America","Blue","Diesel","Automatic",2.6,186882,46812,2580,"Low"
"i8",2010,"North America","Silver","Electric","Automatic",5,4322,149568,295,"Low"
"i8",2024,"Middle East","White","Hybrid","Automatic",3,173491,220651,9602,"High"
"M5",2017,"Africa","White","Hybrid","Manual",3.9,78110,131689,2612,"Low"
"M5",2013,"Asia","Red","Diesel","Manual",4.7,101922,113308,7259,"High"
"i3",2024,"Middle East","Black","Diesel","Automatic",2.4,183729,55127,1859,"Low"
"X1",2023,"Asia","Black","Petrol","Manual",2,132464,39504,9764,"High"
"X6",2011,"Europe","White","Electric","Manual",2.4,100317,55218,1314,"Low"
"X3",2010,"Africa","Blue","Hybrid","Manual",4.6,143320,38668,8924,"High"
"X6",2016,"North America","Silver","Diesel","Automatic",3.8,38422,84658,6421,"Low"
"X6",2011,"Africa","Grey","Electric","Automatic",3.1,112359,57514,7618,"High"
"3 Series",2022,"Asia","Red","Petrol","Automatic",4.4,64,70994,3897,"Low"
"M3",2013,"Europe","Silver","Electric","Automatic",2.3,6864,76314,7088,"High"
"X5",2013,"North America","White","Diesel","Manual",2.3,36725,61828,8346,"High"
"M5",2022,"Africa","Grey","Petrol","Manual",3.5,72697,155230,853,"Low"
"7 Series",2019,"Middle East","Blue","Hybrid","Manual",4.3,46568,103343,422,"Low"
"i8",2024,"North America","Grey","Electric","Automatic",2.4,61162,228884,3193,"Low"
"i3",2010,"Europe","Silver","Petrol","Automatic",2.2,35948,37405,2107,"Low"
"3 Series",2011,"South America","Grey","Petrol","Automatic",3.2,54074,37593,8460,"High"
"X3",2010,"Europe","Red","Petrol","Manual",2,4350,39565,1944,"Low"
"X6",2015,"Africa","Grey","Electric","Automatic",4.1,104866,76263,9073,"High"
"i3",2022,"Africa","Blue","Hybrid","Automatic",3.5,84030,66097,2540,"Low"
"i8",2012,"Asia","Grey","Hybrid","Manual",3.3,88721,146628,8227,"High"
"M5",2010,"South America","Grey","Diesel","Manual",4.6,63497,101650,2392,"Low"
"7 Series",2021,"Middle East","Silver","Electric","Automatic",4.1,181294,95871,9882,"High"
"X5",2017,"Africa","Silver","Diesel","Automatic",2,196730,56327,6447,"Low"
"X1",2023,"South America","Black","Petrol","Manual",3,106874,47063,8989,"High"
"i8",2021,"Middle East","Red","Electric","Automatic",2.6,176160,197384,9537,"High"
"M3",2023,"Europe","Red","Electric","Manual",4.3,189445,103056,7690,"High"
"X1",2013,"South America","White","Hybrid","Manual",4,25108,42739,3366,"Low"
"3 Series",2019,"Middle East","Silver","Electric","Automatic",3.2,100142,48986,2242,"Low"
"7 Series",2016,"Asia","White","Electric","Manual",4.4,36253,94375,1026,"Low"
"X6",2019,"Africa","Grey","Petrol","Automatic",2.9,188156,74934,3475,"Low"
"3 Series",2011,"South America","Blue","Diesel","Automatic",4.3,77766,40723,7018,"High"
"X3",2024,"Middle East","White","Petrol","Manual",1.6,33300,66170,5259,"Low"
"3 Series",2015,"Africa","Red","Petrol","Manual",2,59365,39064,4695,"Low"
"i3",2015,"North America","Blue","Petrol","Automatic",4.1,84590,53291,791,"Low"
"X6",2016,"South America","Red","Electric","Manual",1.9,150897,63910,1145,"Low"
"M5",2021,"South America","Grey","Diesel","Automatic",3.9,121004,147400,3787,"Low"
"5 Series",2010,"South America","Grey","Hybrid","Automatic",4,100960,44904,8113,"High"
"3 Series",2023,"Europe","Silver","Electric","Manual",3.8,159093,54091,8752,"High"
"M3",2021,"Middle East","Grey","Hybrid","Manual",4.4,117681,103732,1870,"Low"
"7 Series",2010,"South America","Black","Petrol","Manual",3.3,144770,57023,1510,"Low"
"X1",2024,"Middle East","Black","Electric","Manual",4.6,115787,55921,2918,"Low"
"X3",2011,"North America","Blue","Hybrid","Manual",3.5,51159,44634,7725,"High"
"i8",2023,"South America","Black","Petrol","Manual",3.3,127558,219744,2037,"Low"
"i3",2020,"Europe","White","Petrol","Automatic",3.3,113735,57626,1023,"Low"
"5 Series",2011,"South America","White","Diesel","Automatic",4.7,118062,49194,4942,"Low"
"5 Series",2014,"Africa","Red","Diesel","Manual",2.4,90293,47971,6719,"Low"
"X3",2010,"Middle East","Blue","Petrol","Automatic",3.9,37154,45785,2135,"Low"
"X1",2020,"South America","Silver","Electric","Manual",2.3,126526,36347,8325,"High"
"7 Series",2011,"Asia","Black","Hybrid","Automatic",1.8,92419,58258,7247,"High"
"X6",2015,"Europe","Grey","Petrol","Manual",4.8,78625,82388,445,"Low"
"X6",2012,"North America","Silver","Electric","Automatic",2,20262,64474,4162,"Low"
"X3",2013,"Middle East","Black","Electric","Automatic",3.9,156373,40613,9759,"High"
"i8",2010,"Africa","Black","Electric","Automatic",3,102176,129782,3899,"Low"
"i8",2014,"North America","Blue","Diesel","Manual",4.4,133322,161668,7801,"High"
"3 Series",2013,"Middle East","Silver","Petrol","Automatic",4.2,69225,45078,5512,"Low"
"X3",2017,"Africa","Red","Petrol","Automatic",2,110734,44677,650,"Low"
"5 Series",2012,"Asia","Blue","Hybrid","Manual",3.1,74843,48016,595,"Low"
"M3",2019,"Middle East","Red","Petrol","Manual",1.6,83229,86177,5530,"Low"
"X3",2010,"North America","White","Hybrid","Manual",3,53225,39678,3518,"Low"
"X6",2023,"Middle East","Red","Petrol","Automatic",4,149872,97263,1044,"Low"
"M5",2022,"Europe","Black","Hybrid","Manual",2.3,157995,140700,3310,"Low"
"3 Series",2019,"Africa","Silver","Electric","Automatic",4.3,112918,53208,2727,"Low"
"5 Series",2014,"South America","White","Hybrid","Automatic",1.7,165187,36981,7330,"High"
"5 Series",2023,"North America","Silver","Electric","Manual",1.6,46541,70846,418,"Low"
"X5",2024,"Europe","Black","Petrol","Manual",1.6,48850,90115,5542,"Low"
"7 Series",2010,"Middle East","White","Hybrid","Manual",2.5,190935,48406,1884,"Low"
"X1",2020,"Africa","Silver","Petrol","Automatic",3.1,197036,33296,9871,"High"
"X1",2014,"South America","Silver","Diesel","Manual",1.9,166903,19810,5516,"Low"
"i3",2018,"South America","Red","Electric","Manual",5,165091,56491,7046,"High"
"i8",2014,"Middle East","Black","Hybrid","Automatic",5,158406,162159,6614,"Low"
"i3",2011,"Middle East","Grey","Petrol","Automatic",3.3,195835,29166,1009,"Low"
"X6",2022,"South America","Grey","Diesel","Manual",3.5,167697,89730,7109,"High"
"7 Series",2024,"North America","White","Electric","Manual",4.7,5680,126932,9360,"High"
"X6",2011,"Middle East","Black","Electric","Manual",4.2,160782,58172,9826,"High"
"7 Series",2019,"Asia","Blue","Electric","Manual",2.1,2734,96727,8932,"High"
"i3",2018,"Middle East","Blue","Diesel","Manual",4.3,194288,50071,4003,"Low"
"3 Series",2021,"Africa","Blue","Hybrid","Manual",2.3,74361,51064,2132,"Low"
"M5",2023,"Africa","Blue","Diesel","Automatic",3,186500,146350,6013,"Low"
"X5",2014,"Asia","Grey","Petrol","Automatic",3.4,41576,69842,5011,"Low"
"X5",2020,"Africa","Silver","Diesel","Automatic",4,69053,88095,3374,"Low"
"X6",2017,"Europe","White","Electric","Manual",2,47750,77975,1636,"Low"
"5 Series",2019,"Asia","White","Hybrid","Manual",1.8,112969,55203,9435,"High"
"M5",2013,"North America","Silver","Hybrid","Manual",4.5,184000,104100,7360,"High"
"M3",2011,"Middle East","Black","Petrol","Manual",4.4,181853,62315,3643,"Low"
"7 Series",2013,"Asia","Blue","Diesel","Manual",3.3,24553,79545,6158,"Low"
"3 Series",2021,"Europe","Blue","Diesel","Manual",3.8,20306,63969,847,"Low"
"i8",2020,"Africa","Red","Hybrid","Automatic",4,133536,201646,9567,"High"
"X1",2013,"South America","Grey","Diesel","Automatic",3.2,149985,26252,3552,"Low"
"X5",2020,"Europe","Grey","Hybrid","Automatic",2.4,81487,78851,1159,"Low"
"X1",2018,"Asia","Blue","Hybrid","Manual",3.2,94625,40538,2020,"Low"
"7 Series",2019,"Asia","Blue","Petrol","Automatic",4.8,163229,94177,7628,"High"
"X3",2020,"North America","Grey","Hybrid","Automatic",4.4,114839,63016,7489,"High"
"i8",2015,"South America","Silver","Diesel","Automatic",3.1,182239,157276,4378,"Low"
"X6",2024,"Middle East","Blue","Hybrid","Manual",2.3,13839,105616,2835,"Low"
"3 Series",2019,"North America","Black","Hybrid","Automatic",4.6,192338,46766,7376,"High"
"i8",2024,"North America","Grey","Diesel","Manual",3.7,158695,225630,8230,"High"
"X6",2015,"South America","Blue","Diesel","Manual",2.9,160569,64693,3506,"Low"
"M3",2014,"Africa","Black","Diesel","Automatic",1.9,164208,62079,709,"Low"
"X5",2015,"North America","Red","Electric","Manual",4.1,13314,79169,5426,"Low"
"i3",2010,"Asia","White","Electric","Automatic",2.6,62416,36758,6125,"Low"
"5 Series",2022,"Africa","White","Diesel","Automatic",3.6,17694,81231,1462,"Low"
"M3",2014,"Europe","Red","Hybrid","Automatic",3.5,5890,85911,7424,"High"
"X3",2021,"Africa","White","Diesel","Automatic",3.9,104587,63791,8028,"High"
"X6",2015,"South America","Blue","Electric","Manual",3.4,83109,74939,8377,"High"
"5 Series",2017,"South America","Silver","Hybrid","Manual",3.7,186541,52346,456,"Low"
"X3",2013,"Middle East","White","Hybrid","Automatic",1.8,67421,39008,8755,"High"
"X5",2023,"Asia","Grey","Electric","Manual",3.8,32069,99793,8209,"High"
"X5",2014,"Africa","Red","Electric","Manual",2.2,158540,52146,4230,"Low"
"M3",2013,"Africa","Black","Petrol","Automatic",2.9,67873,73213,9260,"High"
"i3",2016,"Europe","Blue","Hybrid","Automatic",3.3,55125,54488,957,"Low"
"3 Series",2019,"Europe","Silver","Diesel","Automatic",3.9,81696,54330,2636,"Low"
"i3",2015,"Africa","Silver","Hybrid","Automatic",4.1,168986,44851,9870,"High"
"M3",2023,"South America","White","Petrol","Manual",4,45451,115955,292,"Low"
"X5",2013,"North America","White","Diesel","Manual",1.8,168303,46170,2633,"Low"
"7 Series",2015,"Africa","Grey","Hybrid","Manual",2.9,52753,81725,1449,"Low"
"3 Series",2022,"Europe","Red","Hybrid","Automatic",2.5,113833,50117,7260,"High"
"i8",2013,"Africa","Blue","Electric","Automatic",2.9,126808,147819,3939,"Low"
"i8",2021,"South America","Red","Petrol","Automatic",3.8,175389,203461,2156,"Low"
"X1",2017,"Middle East","Silver","Petrol","Automatic",2.2,96292,33621,8721,"High"
"X3",2020,"Europe","Red","Petrol","Manual",3.3,92457,59754,4502,"Low"
"X6",2024,"Asia","White","Diesel","Manual",4.6,23311,116169,2355,"Low"
"3 Series",2024,"North America","Silver","Diesel","Manual",4.1,184346,55065,1467,"Low"
"M5",2012,"Africa","Grey","Diesel","Automatic",4,147294,100271,3599,"Low"
"X1",2017,"South America","Silver","Electric","Manual",4.5,51305,49620,6998,"Low"
"i3",2022,"North America","Blue","Hybrid","Automatic",2.9,160255,55474,5314,"Low"
"7 Series",2011,"Europe","Red","Hybrid","Manual",4.2,141901,65310,5382,"Low"
"7 Series",2015,"Africa","Blue","Petrol","Automatic",1.7,154,80985,8175,"High"
"M5",2017,"South America","Silver","Hybrid","Manual",1.7,190480,109452,2298,"Low"
"X5",2010,"Middle East","Red","Hybrid","Automatic",2.7,117882,46712,2053,"Low"
"M3",2015,"North America","Grey","Diesel","Manual",2.2,8965,82604,4330,"Low"
"i8",2018,"North America","Black","Diesel","Manual",3.3,69714,190529,3642,"Low"
"i3",2024,"North America","Blue","Diesel","Manual",2.1,89207,63079,5709,"Low"
"X3",2022,"South America","Red","Electric","Automatic",4.9,168108,64689,2083,"Low"
"X3",2019,"Africa","Grey","Electric","Automatic",4.5,177919,54958,8373,"High"
"5 Series",2019,"North America","Silver","Diesel","Automatic",4.9,41758,77824,6760,"Low"
"i8",2011,"Africa","Grey","Electric","Automatic",4.3,177404,135760,6673,"Low"
"X3",2020,"South America","Blue","Hybrid","Automatic",4.8,185050,57995,9662,"High"
"M3",2022,"South America","Blue","Petrol","Automatic",2.8,42982,106702,3082,"Low"
"M5",2010,"Middle East","Black","Hybrid","Manual",3.2,69634,94037,5452,"Low"
"M3",2011,"Middle East","White","Petrol","Manual",2.3,150702,54930,6270,"Low"
"7 Series",2014,"Africa","Black","Diesel","Automatic",3.7,168539,70646,9800,"High"
"i8",2015,"Europe","Black","Diesel","Manual",4.3,146928,166807,5787,"Low"
"X6",2010,"Europe","White","Diesel","Manual",3.2,109935,55006,180,"Low"
"7 Series",2016,"North America","Black","Electric","Manual",2.5,23959,86104,3791,"Low"
"M5",2020,"Africa","White","Electric","Automatic",3.3,44004,147100,9698,"High"
"5 Series",2013,"Africa","Red","Electric","Automatic",1.7,180426,32957,5255,"Low"
"3 Series",2018,"South America","Silver","Petrol","Automatic",4,118002,49200,6415,"Low"
"M3",2024,"South America","Blue","Electric","Automatic",3.1,133662,106134,5504,"Low"
"i3",2024,"North America","Black","Diesel","Automatic",4.6,75054,76995,9076,"High"
"i3",2024,"Asia","Silver","Diesel","Automatic",4.7,196173,65383,258,"Low"
"X1",2015,"Middle East","Silver","Diesel","Manual",1.9,115466,26703,5611,"Low"
"M5",2018,"South America","Blue","Electric","Manual",5,34359,146564,7877,"High"
"3 Series",2010,"Europe","Silver","Hybrid","Automatic",4.9,8965,48604,1463,"Low"
"X5",2013,"Asia","White","Diesel","Automatic",3.7,138368,58663,4908,"Low"
"3 Series",2011,"South America","Blue","Petrol","Manual",4.4,111947,37805,4206,"Low"
"7 Series",2015,"Middle East","Black","Hybrid","Manual",1.6,17409,78759,7916,"High"
"X3",2024,"Africa","Silver","Hybrid","Automatic",4.9,59043,80096,8992,"High"
"M5",2013,"Asia","Red","Hybrid","Manual",3.1,179144,97586,326,"Low"
"7 Series",2018,"Africa","Silver","Petrol","Automatic",4.7,25935,103906,740,"Low"
"i8",2023,"Asia","Silver","Diesel","Manual",2.8,188897,211110,7209,"High"
"X3",2012,"Asia","Grey","Electric","Automatic",4.3,20160,53984,8863,"High"
"X5",2010,"Africa","Black","Diesel","Automatic",3,9852,59015,360,"Low"
"i3",2020,"Europe","Grey","Hybrid","Automatic",2.8,126752,53825,3407,"Low"
"M5",2022,"Africa","Grey","Electric","Automatic",4.8,79937,161006,9614,"High"
"7 Series",2020,"Africa","Red","Petrol","Manual",3.9,170622,92438,3145,"Low"
"X3",2010,"Africa","Silver","Diesel","Automatic",4.4,55772,46423,1060,"Low"
"X5",2021,"Africa","White","Petrol","Manual",3.4,183401,76660,8865,"High"
"M3",2018,"Europe","Grey","Electric","Automatic",4.7,129907,93509,5952,"Low"
"M3",2018,"Asia","Blue","Hybrid","Automatic",4.1,73032,96197,3742,"Low"
"3 Series",2014,"Middle East","Black","Electric","Manual",1.8,90887,32911,4372,"Low"
"M3",2024,"Europe","Blue","Petrol","Automatic",4.2,140507,110949,8279,"High"
"3 Series",2011,"Europe","White","Petrol","Manual",1.6,6018,34398,5740,"Low"
"M5",2018,"Europe","Grey","Petrol","Automatic",4.4,114091,135591,7455,"High"
"5 Series",2022,"North America","White","Electric","Manual",2.7,192768,59223,5394,"Low"
"7 Series",2021,"Asia","Black","Hybrid","Manual",3.6,187311,92769,8112,"High"
"X6",2022,"Middle East","Silver","Electric","Automatic",4.1,114373,98063,8689,"High"
"X6",2017,"Middle East","Black","Hybrid","Automatic",3.7,162252,75025,3252,"Low"
"i8",2022,"North America","Red","Electric","Manual",3.9,2476,228252,2658,"Low"
"X3",2020,"Africa","Black","Hybrid","Automatic",4.6,73050,68195,7048,"High"
"i3",2019,"Europe","Silver","Petrol","Manual",2.8,76758,56574,1306,"Low"
"5 Series",2019,"Middle East","Black","Petrol","Automatic",3.4,163946,58105,4673,"Low"
"i8",2015,"Europe","Silver","Petrol","Manual",2.1,186399,151860,2759,"Low"
"5 Series",2016,"Europe","Black","Hybrid","Manual",3.1,2364,65264,5454,"Low"
"X3",2021,"Africa","Red","Hybrid","Manual",2,190725,45678,7737,"High"
"M3",2015,"South America","Silver","Petrol","Automatic",3.7,119757,79024,6309,"Low"
"5 Series",2024,"Middle East","White","Diesel","Manual",2.6,2144,82786,1771,"Low"
"5 Series",2024,"South America","Red","Electric","Automatic",4.5,25325,89968,6687,"Low"
"X1",2014,"North America","Black","Electric","Automatic",2.7,9149,39585,9360,"High"
"i3",2013,"Asia","White","Petrol","Automatic",2.5,184610,30789,6633,"Low"
"M5",2016,"Asia","Silver","Electric","Manual",3.2,112394,119761,294,"Low"
